RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,DepthStratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,HaulVal,HydroStNo,StdSpecRecCode,BySpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth,meanLong,meanLat,BeamWidth,SweptAreaDSKM2,SweptAreaWSKM2,SweptAreaBWKM2,Flag_SweptAreaDSKM2,Flag_SweptAreaWSKM2,Flag_SweptAreaBWKM2,Depth_gam,DateofCalculation
HH,NS-IBTS,3,GB,74CZ,GOV,50,NA,P,107,42,1998,8,27,1219,NA,30,D,57.2167,1.5167,57.2,1.4833,43F1,V,108,1,1,C,4.7,NA,NA,2744.599892,457,24,NA,4.5,1400,88,20.38935384,175,0.7,210,219,NA,-9,NA,-9,NA,-9,340,28,340,2.4,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,57.20835,NA,0.240901764,0.058751518,NA,NA,NA,NA,95,20213009
HH,NS-IBTS,3,GB,74CZ,GOV,50,NA,P,102,39,1998,8,26,1406,NA,30,D,57.1167,3.1667,57.1,3.2167,43F3,V,101,1,1,C,4.9,NA,NA,3555.013087,336,24,NA,4.5,1400,77,19.8592107,175,0.7,210,115,NA,-9,NA,-9,NA,-9,340,15,345,1.2,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1917,57.10835,NA,0.27293261,0.072133224,NA,NA,NA,NA,65,20213009
HH,NS-IBTS,3,GB,74CZ,GOV,50,NA,P,128,50,1998,8,31,1637,NA,30,D,57.0667,-0.2333,57.0833,-0.2833,43E9,V,129,1,1,C,4.8,NA,NA,3551.5179,381,24,NA,4.5,1400,85,20.14195371,175,0.7,210,313,NA,-9,NA,-9,NA,-9,130,13,130,1.2,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2583,57.075,NA,0.300992222,0.074318561,NA,NA,NA,NA,81,20213009
HH,NS-IBTS,3,GB,74CZ,GOV,50,NA,P,113,44,1998,8,28,606,NA,29,D,56.8167,0.3333,56.7833,0.3833,42F0,V,112,1,1,C,4.9,NA,NA,4813.068082,427,24,NA,4.5,1400,83,20.21263946,175,0.7,210,130,NA,-9,NA,-9,NA,-9,320,15,340,2.4,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3583,56.8,NA,0.398581248,0.101468843,NA,NA,NA,NA,85,20213009
HH,NS-IBTS,3,GB,74CZ,GOV,50,NA,P,82,31,1998,8,24,1200,NA,30,D,56.7833,5.7500,56.75,5.7833,42F5,V,83,1,1,C,5,NA,NA,4230.512799,274,24,NA,4.5,1400,75.94164051,19.73551064,175,0.7,210,151,NA,-9,NA,-9,NA,-9,330,28,340,1.8,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.76665,56.76665,NA,0.336812914,0.08456647,NA,NA,NA,NA,58,20213009
HH,NS-IBTS,3,GB,74CZ,GOV,50,NA,P,106,41,1998,8,27,601,NA,30,D,56.7500,2.4833,56.7167,2.45,42F2,V,105,1,1,C,4.8,NA,NA,4231.363222,351,24,NA,4.5,1400,80,19.96523933,175,0.7,210,213,NA,-9,NA,-9,NA,-9,340,23,340,2.4,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.46665,56.73335,NA,0.337862352,0.087014749,NA,NA,NA,NA,71,20213009
HH,NS-IBTS,3,GB-SCT,749S,DHT,48,NA,NA,407,4,1991,8,10,822,NA,60,D,56.6833,-0.8167,NA,NA,42E9,V,NA,1,1,C,-9,NA,NA,8056.921558,NA,NA,NA,-9,NA,72.54996383,19.10365212,NA,-9,NA,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8167,56.6833,NA,0.584529368,0.153916627,NA,NA,NA,NA,65,20213009
HH,NS-IBTS,3,GB-SCT,749S,DHT,48,NA,NA,406,3,1991,8,9,2239,NA,60,N,56.6000,-1.3333,NA,NA,42E8,V,NA,1,1,C,-9,NA,NA,8056.921558,NA,NA,NA,-9,NA,72.19112711,19.04999394,NA,-9,NA,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3333,56.6,NA,0.581638248,0.153484307,NA,NA,NA,NA,63,20213009
HH,NS-IBTS,3,GB-SCT,749S,DHT,48,NA,NA,405,2,1991,8,9,1918,NA,60,D,56.5333,-2.0667,NA,NA,42E7,V,NA,1,1,C,-9,NA,NA,8056.921558,NA,NA,NA,-9,NA,70.93519859,18.86219033,NA,-9,NA,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.0667,56.5333,NA,0.571519331,0.151971188,NA,NA,NA,NA,56,20213009
HH,NS-IBTS,3,GB-SCT,749S,DHT,48,NA,NA,404,1,1991,8,9,1648,NA,60,D,56.2167,-2.1667,NA,NA,41E7,V,NA,1,1,C,-9,NA,NA,8056.921558,NA,NA,NA,-9,NA,70.57636187,18.80853215,NA,-9,NA,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1667,56.2167,NA,0.568628211,0.151538868,NA,NA,NA,NA,54,20213009
HH,NS-IBTS,3,GB,74CZ,GRT,NA,NA,NA,171,66,1991,8,29,933,NA,60,D,60.3000,2.1167,NA,NA,49F2,V,172,1,1,C,-9,NA,NA,7269.746047,382,NA,NA,-9,NA,70.28511963,20.41998618,NA,-9,NA,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1167,60.3,NA,0.510954971,0.148448114,NA,NA,NA,NA,111,20213009
HH,NS-IBTS,3,GB,74CZ,GRT,NA,NA,NA,165,64,1991,8,28,1540,NA,60,D,60.6167,3.1333,NA,NA,50F3,V,166,1,1,C,-9,NA,NA,7269.746047,302,NA,NA,-9,NA,81.48879416,21.47699952,NA,-9,NA,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1333,60.6167,NA,0.592402839,0.156132332,NA,NA,NA,NA,204,20213009
HH,NS-IBTS,3,GB,74CZ,GRT,NA,NA,NA,169,65,1991,8,29,521,NA,60,D,60.2167,3.1500,NA,NA,49F3,V,168,1,1,C,-9,NA,NA,7269.746047,519,NA,NA,-9,NA,71.93705556,21.55716207,NA,-9,NA,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.15,60.2167,NA,0.522964125,0.156715094,NA,NA,NA,NA,140,20213009
HH,NS-IBTS,3,SE,77AR,GOV,NA,NA,NA,NA,198,1994,9,19,1255,NA,28,D,57.1833,11.4500,57.15,11.4667,43G1,V,504,1,1,C,4.8,NA,NA,3519,320,21,NA,5.9,1050,69,20.23364966,140,0.7,280,170,4.1,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.45835,57.16665,NA,0.242811,0.071202213,NA,NA,NA,NA,63,20213009
HH,NS-IBTS,3,SE,77AR,GOV,NA,NA,NA,NA,199,1994,9,19,1440,NA,30,D,57.1833,11.6667,57.2167,11.65,43G1,V,505,1,1,C,5.4,NA,NA,3519,330,21,NA,5.9,1050,59,20.40879956,140,0.7,280,185,3.8,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.65835,57.2,NA,0.207621,0.071818566,NA,NA,NA,NA,74,20213009
HH,NS-IBTS,3,SE,77AR,GOV,NA,NA,NA,NA,194,1994,9,15,1416,NA,30,D,57.1833,12.0667,57.2,12.05,43G2,V,501,1,1,C,5.4,NA,NA,3704,200,21,NA,5.9,1050,64,19.55427356,140,0.7,280,NA,4,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.05835,57.19165,NA,0.237056,0.072429029,NA,NA,NA,NA,28,20213009
HH,NS-IBTS,3,SE,77AR,GOV,NA,NA,NA,NA,195,1994,9,15,1548,NA,30,D,57.2667,11.9833,57.3,11.9833,43G1,V,501,1,1,C,5.1,NA,NA,3519,200,21,NA,5.9,1050,64,19.70091508,140,0.7,280,355,3.7,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9833,57.28335,NA,0.225216,0.06932752,NA,NA,NA,NA,38,20213009
HH,NS-IBTS,3,SE,77AR,GOV,NA,NA,NA,NA,197,1994,9,19,1053,NA,30,D,57.3500,11.5833,57.3167,11.5833,43G1,V,503,1,1,C,4.9,NA,NA,3704,300,21,NA,5.9,1050,69,20.16196874,140,0.7,280,185,3.9,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5833,57.33335,NA,0.255576,0.074679932,NA,NA,NA,NA,60,20213009
HH,NS-IBTS,3,SE,77AR,GOV,NA,NA,NA,NA,177,1994,9,12,1336,NA,30,D,57.3833,11.3167,57.3667,11.3167,43G1,V,484,1,1,C,3.9,NA,NA,3519,250,21,NA,5.9,1050,75,19.79946454,112,0.7,280,180,3.8,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3167,57.375,NA,0.263925,0.069674316,NA,NA,NA,NA,40,20213009
HH,NS-IBTS,3,SE,77AR,GOV,NA,NA,NA,NA,179,1994,9,13,524,NA,30,D,57.4000,8.5167,57.4,8.5833,43F8,V,487,1,1,C,5.1,NA,NA,3889,200,21,NA,5.9,1050,63,19.73024339,112,0.7,280,65,4.1,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.55,57.4,NA,0.245007,0.076730917,NA,NA,NA,NA,40,20213009
HH,NS-IBTS,3,FR,35HT,GOV,50,NA,P,A094,40,1996,9,9,507,NA,30,D,55.0667,7.8167,55.0667,7.8167,39F7,V,9094,1,1,C,6,NA,NA,3704,228,26,NA,4.5,1300,71,16.7893445,145,0.7,210,112,4.6,3.8,NA,-9,NA,-9,51,6,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8167,55.0667,NA,0.262984,0.062187732,NA,NA,NA,NA,19,20213009
HH,NS-IBTS,3,FR,35HT,GOV,50,NA,P,A095,41,1996,9,9,639,NA,30,D,55.0167,8.0667,55.0167,8.0667,39F8,V,9095,1,1,C,6,NA,NA,3704,206,26,NA,4.5,1300,68,16.75400163,145,0.7,210,101,4.4,3.9,NA,-9,NA,-9,40,6,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0667,55.0167,NA,0.251872,0.062056822,NA,NA,NA,NA,17,20213009
HH,NS-IBTS,3,FR,35HT,GOV,50,NA,P,A112,57,1996,9,12,1500,NA,30,D,51.4667,1.8667,51.4667,1.8667,31F1,V,9112,1,1,C,6.6,NA,NA,3704,257,26,NA,4.5,1300,71,17.26647332,145,0.7,210,218,3.8,4,NA,-9,NA,-9,333,16,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8667,51.4667,NA,0.262984,0.063955017,NA,NA,NA,NA,46,20213009
HH,NS-IBTS,3,FR,35HT,GOV,50,NA,P,A111,56,1996,9,12,702,NA,30,D,52.3500,3.8667,52.35,3.8667,33F3,V,9111,1,1,C,5.8,NA,NA,3704,228,26,NA,4.5,1300,68,16.91304457,145,0.7,210,331,3.4,3.6,NA,-9,NA,-9,328,17,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8667,52.35,NA,0.251872,0.062645917,NA,NA,NA,NA,26,20213009
HH,NS-IBTS,3,FR,35HT,GOV,50,NA,P,A106,51,1996,9,11,700,NA,30,D,53.3500,4.0833,53.35,4.0833,35F4,V,9106,1,1,C,6,NA,NA,3704,257,26,NA,4.5,1300,74,16.94838744,145,0.7,210,250,4.4,3.9,NA,-9,NA,-9,338,9,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0833,53.35,NA,0.274096,0.062776827,NA,NA,NA,NA,28,20213009
HH,NS-IBTS,3,FR,35HT,GOV,50,NA,P,A107,52,1996,9,11,842,NA,30,D,53.3500,3.8167,53.35,3.8167,35F3,V,9107,1,1,C,6,NA,NA,3704,260,26,NA,4.5,1300,76,16.94838744,145,0.7,210,230,4.8,3.8,NA,-9,NA,-9,333,8,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8167,53.35,NA,0.281504,0.062776827,NA,NA,NA,NA,28,20213009
HH,NS-IBTS,3,FR,35HT,GOV,50,NA,P,A096,42,1996,9,9,809,NA,28,D,54.9000,8.1000,54.9,8.1,38F8,V,9096,1,1,C,6.3,NA,NA,3704,202,26,NA,4.5,1300,66,16.73633019,145,0.7,210,189,4,4.4,NA,-9,NA,-9,39,5,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,54.9,NA,0.244464,0.061991367,NA,NA,NA,NA,16,20213009
HH,NS-IBTS,3,GB,74CZ,GOV,50,NA,P,109,43,1998,8,27,1630,NA,30,D,56.7500,1.4500,56.7333,1.5167,42F1,V,110,1,1,C,4.6,NA,NA,4485.218455,427,24,NA,4.5,1400,87,20.40702528,175,0.7,210,107,NA,-9,NA,-9,NA,-9,340,25,340,2.4,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48335,56.74165,NA,0.389000698,0.096101479,NA,NA,NA,NA,96,20213009
HH,NS-IBTS,3,GB,74CZ,GOV,50,NA,P,103,40,1998,8,26,1701,NA,30,D,56.7333,3.5333,56.7333,3.6,42F3,V,104,1,1,C,5.1,NA,NA,4082.439015,320,24,NA,4.5,1400,77,19.82386783,175,0.7,210,90,NA,-9,NA,-9,NA,-9,350,20,350,1.2,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.56665,56.7333,NA,0.313261778,0.082430071,NA,NA,NA,NA,63,20213009
HH,NS-IBTS,3,GB,74CZ,GOV,50,NA,P,84,32,1998,8,24,1739,NA,31,D,56.7167,4.5667,56.7167,4.6333,42F4,V,85,1,1,C,5.1,NA,NA,4078.114816,305,24,NA,4.5,1400,77,19.75318208,175,0.7,210,104,NA,-9,NA,-9,NA,-9,320,30,330,1.8,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,56.7167,NA,0.312930243,0.081589514,NA,NA,NA,NA,59,20213009
HH,NS-IBTS,3,DK,26D4,GOV,110,NA,P,101,47,1998,9,14,1315,NA,30,D,57.8167,5.0167,NA,NA,44F5,V,NA,1,1,C,-9,NA,NA,3704,450,20,NA,4.5,1250,88,21.36310573,172,1,210,NA,NA,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0167,57.8167,NA,0.325952,0.081159073,NA,NA,NA,NA,101,20213009
HH,NS-IBTS,3,GB,74CZ,GOV,50,NA,P,81,30,1998,8,24,602,NA,30,D,56.6000,6.8167,56.5833,6.8667,42F6,V,80,1,1,C,5.4,NA,NA,3590.828441,199,24,NA,4.5,1400,69,19.41742476,175,0.7,210,104,NA,-9,NA,-9,NA,-9,320,25,340,1.8,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8417,56.59165,NA,0.247047817,0.068070735,NA,NA,NA,NA,40,20213009
HH,NS-IBTS,3,GB,74CZ,GOV,50,NA,P,114,45,1998,8,28,943,NA,30,D,56.6000,-0.4333,56.5667,-0.4,42E9,V,115,1,1,C,4.7,NA,NA,4235.197063,351,24,NA,4.5,1400,82,20.01825364,175,0.7,210,151,NA,-9,NA,-9,NA,-9,320,10,340,1.8,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41665,56.58335,NA,0.346628771,0.087601596,NA,NA,NA,NA,74,20213009
HH,NS-IBTS,3,GB,74CZ,GOV,50,NA,P,124,48,1998,8,31,612,NA,30,D,56.5167,-1.3500,56.55,-1.35,42E8,V,123,1,1,C,4.8,NA,NA,3708.029083,336,24,NA,4.5,1400,84,19.8592107,175,0.7,210,1,NA,-9,NA,-9,NA,-9,150,16,150,1.2,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.35,56.53335,NA,0.311034449,0.075352878,NA,NA,NA,NA,65,20213009
HH,NS-IBTS,3,FR,35HT,GOV,50,NA,P,A108,53,1996,9,11,1305,NA,30,D,52.7833,3.9000,52.7833,3.9,34F3,V,9108,1,1,C,6.8,NA,NA,3704,228,26,NA,4.5,1300,69,16.89537313,145,0.7,210,208,3.3,3.9,NA,-9,NA,-9,299,9,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,52.7833,NA,0.255576,0.062580462,NA,NA,NA,NA,25,20213009
HH,NS-IBTS,3,FR,35HT,GOV,50,NA,P,A109,54,1996,9,11,1528,NA,31,D,52.6167,4.2833,52.6167,4.2833,34F4,V,9109,1,1,C,6.8,NA,NA,3704,226,26,NA,4.5,1300,68,16.89537313,145,0.7,210,200,3.3,4.3,NA,-9,NA,-9,286,9,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2833,52.6167,NA,0.251872,0.062580462,NA,NA,NA,NA,25,20213009
HH,NS-IBTS,3,FR,35HT,GOV,50,NA,P,A110,55,1996,9,12,512,NA,30,D,52.4500,4.1500,52.45,4.15,33F4,V,9110,1,1,C,6.8,NA,NA,3704,225,26,NA,4.5,1300,68,16.87770169,145,0.7,210,281,4.2,4.1,NA,-9,NA,-9,330,17,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.15,52.45,NA,0.251872,0.062515007,NA,NA,NA,NA,24,20213009
HH,NS-IBTS,3,FR,35HT,GOV,50,NA,P,A097,43,1996,9,9,1109,NA,30,D,54.5500,7.8000,54.55,7.8,38F7,V,9097,1,1,C,6,NA,NA,3704,207,26,NA,4.5,1300,68,16.82468738,145,0.7,210,103,3.9,4.6,NA,-9,NA,-9,242,4,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,54.55,NA,0.251872,0.062318642,NA,NA,NA,NA,21,20213009
HH,NS-IBTS,3,GB,74CZ,GOV,50,NA,P,229,68,1996,9,2,601,NA,30,D,59.2833,1.6333,59.3167,1.65,47F1,V,228,1,1,C,4.5,NA,NA,3840.516082,503,24,NA,4.5,1400,94,20.76045403,175,0.7,210,16,NA,-9,302,0.3,NA,-9,270,15,240,1.2,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64165,59.3,NA,0.361008512,0.079730858,NA,NA,NA,NA,116,20213009
HH,NS-IBTS,3,GB,74CZ,GOV,50,NA,P,230,69,1996,9,2,921,NA,30,D,59.2500,2.1000,59.2833,2.1333,47F2,V,231,1,1,C,4.4,NA,NA,4167.483903,519,24,NA,4.5,1400,95,20.86648266,175,0.7,210,20,NA,-9,3,0.5,NA,-9,270,10,270,1.2,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11665,59.26665,NA,0.395910971,0.086960731,NA,NA,NA,NA,122,20213009
HH,NS-IBTS,3,GB,74CZ,GOV,50,NA,P,236,71,1996,9,3,605,NA,30,D,58.4667,3.8667,58.45,3.9167,45F3,V,235,1,1,C,4.4,NA,NA,3461.109167,625,24,NA,4.5,1400,98,21.6793688,175,0.7,210,142,NA,-9,242,0.2,NA,-9,350,17,340,1.2,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8917,58.45835,NA,0.339188698,0.075034662,NA,NA,NA,NA,168,20213009
HH,NS-IBTS,3,GB,74CZ,GOV,50,NA,P,117,46,1998,8,28,1444,NA,30,D,55.9000,0.0333,55.8667,0.0333,40F0,V,118,1,1,C,4.8,NA,NA,3707.638059,564,24,NA,4.5,1400,86,20.35401096,175,0.7,210,182,NA,-9,NA,-9,NA,-9,310,15,320,0.9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0333,55.88335,NA,0.318440031,0.079231213,NA,NA,NA,NA,93,20213009
HH,NS-IBTS,3,GB,74CZ,GOV,50,NA,P,62,23,1998,8,21,1703,NA,30,D,55.8333,1.1500,55.8167,1.2167,40F1,V,63,1,1,C,5.1,NA,NA,4570.713047,381,24,NA,4.5,1400,82,20.07126796,175,0.7,210,104,NA,-9,NA,-9,NA,-9,310,22,310,0.9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18335,55.825,NA,0.373651316,0.094958106,NA,NA,NA,NA,77,20213009
HH,NS-IBTS,3,GB,74CZ,GOV,50,NA,P,66,24,1998,8,22,623,NA,30,D,55.8000,2.4500,55.7667,2.4833,40F2,V,65,1,1,C,4.9,NA,NA,4255.725671,381,24,NA,4.5,1400,82,20.12428227,175,0.7,210,151,NA,-9,NA,-9,NA,-9,330,18,340,2.1,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.46665,55.78335,NA,0.348341567,0.089001332,NA,NA,NA,NA,80,20213009
HH,NS-IBTS,3,GB,74CZ,GOV,50,NA,P,73,27,1998,8,23,603,NA,30,D,55.7833,5.2333,55.75,5.2333,40F5,V,72,1,1,C,5.1,NA,NA,3707.567472,290,24,NA,4.5,1400,77,19.66482489,175,0.7,210,175,NA,-9,NA,-9,NA,-9,300,28,330,2.4,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2333,55.76665,NA,0.285114911,0.073420688,NA,NA,NA,NA,54,20213009
HH,NS-IBTS,3,GB,74CZ,GOV,50,NA,P,75,28,1998,8,23,1106,NA,30,D,55.6833,6.7000,55.6667,6.7667,40F6,V,76,1,1,C,5.4,NA,NA,4585.397384,199,24,NA,4.5,1400,70,19.38208188,175,0.7,210,105,NA,-9,NA,-9,NA,-9,300,22,330,2.1,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.73335,55.675,NA,0.319998141,0.086289278,NA,NA,NA,NA,38,20213009
HH,NS-IBTS,3,GB,74CZ,GOV,50,NA,P,77,29,1998,8,23,1321,NA,30,D,55.6333,7.1500,55.6,7.1833,40F7,V,78,1,1,C,5.6,NA,NA,4260.019534,183,24,NA,4.5,1400,65,19.24071038,175,0.7,210,135,NA,-9,NA,-9,NA,-9,300,18,330,1.8,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.16665,55.61665,NA,0.27640841,0.077653594,NA,NA,NA,NA,30,20213009
HH,NS-IBTS,3,GB,74CZ,GOV,50,NA,P,67,25,1998,8,22,1053,NA,30,D,55.6000,3.6833,55.5667,3.7167,40F3,V,68,1,1,C,5.7,NA,NA,4263.989436,214,24,NA,4.5,1400,67,19.36441044,175,0.7,210,153,NA,-9,NA,-9,NA,-9,330,25,340,2.1,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,55.58335,NA,0.285179234,0.080043821,NA,NA,NA,NA,37,20213009
HH,NS-IBTS,3,SE,77AR,GOV,NA,NA,NA,NA,576,1997,9,10,812,NA,30,D,56.3333,12.6000,56.3667,12.55,41G2,V,576,1,1,C,-9,NA,NA,3519,150,21,NA,5.8,1050,4.298731699,19.4263958,NA,0.7,280,NA,3.8,-9,NA,-9,NA,-9,320,15,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.575,56.35,NA,0.015127237,0.068361487,NA,NA,NA,NA,24,20213009
HH,NS-IBTS,3,SE,77AR,GOV,NA,NA,NA,NA,578,1997,9,10,1341,NA,30,D,56.3500,11.9667,56.35,11.9,41G1,V,578,1,1,C,4.6,NA,NA,3704,225,21,NA,5.8,1050,81,19.63287659,NA,0.7,280,278,4,-9,NA,-9,NA,-9,300,14,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.93335,56.35,NA,0.300024,0.072720175,NA,NA,NA,NA,31,20213009
HH,NS-IBTS,3,SE,77AR,GOV,NA,NA,NA,NA,577,1997,9,10,1125,NA,30,D,56.3667,12.2667,56.4,12.25,41G2,V,577,1,1,C,5.4,NA,NA,3519,225,21,NA,5.8,1050,75,19.6622049,NA,0.7,280,352,3.8,-9,NA,-9,NA,-9,320,15,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.25835,56.38335,NA,0.263925,0.069191299,NA,NA,NA,NA,33,20213009
HH,NS-IBTS,3,SE,77AR,GOV,NA,NA,NA,NA,575,1997,9,10,535,NA,30,D,56.5500,12.5833,56.55,12.5333,42G2,V,575,1,1,C,5.1,NA,NA,3426,177,21,NA,5.8,1050,68,19.46377522,NA,0.7,280,265,3.8,-9,NA,-9,NA,-9,320,14,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5583,56.55,NA,0.232968,0.066682894,NA,NA,NA,NA,24,20213009
HH,NS-IBTS,3,SE,77AR,GOV,NA,NA,NA,NA,579,1997,9,10,1623,NA,30,D,56.6000,11.8333,56.6167,11.8667,42G1,V,579,1,1,C,4.9,NA,NA,3334,225,21,NA,5.8,1050,79,19.6622049,NA,0.7,280,32,3.6,-9,NA,-9,NA,-9,320,11,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85,56.60835,NA,0.263386,0.065553791,NA,NA,NA,NA,33,20213009
HH,NS-IBTS,3,SE,77AR,GOV,NA,NA,NA,NA,582,1997,9,11,847,NA,30,D,56.7833,11.8667,56.8,11.8167,42G1,V,582,1,1,C,3.8,NA,NA,3889,275,21,NA,5.8,1050,84,19.98071664,NA,0.7,280,NA,4,-9,NA,-9,NA,-9,300,12,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8417,56.79165,NA,0.326676,0.077705007,NA,NA,NA,NA,50,20213009
